Applicant_ID,Full_Name,Employer_Name,Age,Employment_Type,Monthly_Net_Income,Total_Existing_EMIs,Is_First_Loan,CIBIL_Score,Requested_Loan_Amount,Requested_Tenure_Months,Average_Monthly_Bank_Balance,Number_of_Bounced_Transactions_Last_6M,Default_Probability,Default
APP00596,Sherry Woods,Stewart PLC,34,Salaried,102815.6,21135.28,0,692.0,5129368.48,60,267470.98,1,0.0479,0
APP00597,Victor Morris,"Fry, Wilson and Stewart",33,Self-Employed,62517.1,15114.26,0,672.0,1283050.14,12,159489.35,0,0.0298,0
APP00598,Susan Davis,Acosta LLC,46,Salaried,142645.11,45593.96,1,,5403851.64,60,305282.38,5,0.7591,1
APP00599,Kimberly Sharp,Ali-Turner,40,Salaried,81233.5,6601.14,0,607.0,3525533.29,48,129058.13,2,0.1693,0
APP00600,Susan Thompson,"Peck, Shannon and Mahoney",21,Self-Employed,77397.31,7686.14,0,771.0,2963857.81,60,75448.13,1,0.0008,0
APP00601,Casey Gillespie,Hernandez-Lopez,43,Salaried,50276.81,4766.72,0,662.0,3182309.52,36,69857.49,0,0.0692,0
APP00602,Jennifer Simpson DVM,Lopez PLC,32,Salaried,169262.51,51515.97,0,676.0,6531867.64,36,408377.1,1,0.0828,0
APP00603,Tammy Mcdowell,"Adams, Bradley and Hall",51,Self-Employed,95521.77,23429.07,0,722.0,1620997.33,12,118074.82,2,0.0946,1
APP00604,Keith Rodriguez,Hall Inc,32,Salaried,88314.39,8860.87,0,785.0,6317302.84,60,200633.11,0,0.0022,0
APP00605,Mrs. Virginia Daniels,Miller-Chan,32,Self-Employed,18897.2,3381.76,0,602.0,1184836.15,60,48306.94,1,0.5826,0
APP00606,Todd Rosales MD,Shaw PLC,43,Self-Employed,37386.53,1525.02,0,723.0,1929242.6,24,107161.17,1,0.0186,0
APP00607,Brian Martin,Joseph-Brooks,46,Salaried,132004.31,7193.18,0,769.0,7574330.4,48,368425.55,0,0.0021,0
APP00608,David Lopez,Henry-Taylor,42,Salaried,82291.75,6051.02,0,727.0,1620443.21,24,149626.45,1,0.0039,0
APP00609,Rachel Bradley,Perez Group,21,Salaried,23245.98,6718.02,0,787.0,1347218.28,84,34398.5,0,0.0187,0
APP00610,Casey Chase,Schaefer Group,43,Salaried,116715.88,30498.74,0,586.0,2855446.56,60,301264.34,5,0.9113,1
APP00611,Samantha Robertson,Newton and Sons,28,Salaried,47583.03,5005.7,0,581.0,1967014.45,24,47128.99,2,0.2112,0
APP00612,Michael Lopez,Jones Group,40,Salaried,133377.65,16007.22,0,766.0,3024867.28,48,121465.58,1,0.0019,0
APP00613,Franklin Wright,"Burns, Nguyen and Ellis",24,Self-Employed,49134.18,3654.83,0,677.0,2811806.51,60,137565.98,2,0.0311,0
APP00614,David Molina,Patterson Inc,42,Self-Employed,75880.09,6099.29,0,632.0,2030250.22,60,161901.14,0,0.0207,0
APP00615,Elizabeth Sharp,"Moss, James and Edwards",30,Self-Employed,129531.47,14426.07,0,694.0,3522285.15,60,225158.88,2,0.0083,0
APP00616,Matthew Schwartz,"Crosby, Armstrong and Herrera",25,Salaried,38928.64,7918.03,0,793.0,722256.35,36,29029.14,0,0.0013,0
APP00617,Bryan Parker,"Liu, Buchanan and Meyer",45,Salaried,47848.36,8317.56,0,633.0,2642970.49,48,77902.92,1,0.3915,0
APP00618,Jonathan Jacobson,Bryant-Rich,40,Salaried,64693.95,1681.63,0,886.0,1924688.72,12,182655.25,0,0.0001,0
APP00619,Emily Wilson,Stone Group,32,Salaried,92970.48,7805.52,0,672.0,4006730.29,24,178779.25,1,0.0127,0
APP00620,Elizabeth Mendez,"Williams, Hughes and Hubbard",53,Self-Employed,27081.82,6079.32,0,707.0,864847.46,24,36341.45,1,0.2472,1
APP00621,Casey Hernandez,Lee Group,34,Salaried,31027.19,6127.32,0,617.0,1814534.26,12,52508.72,2,0.6209,1
APP00622,Lisa Perry,Wilkerson-Ayala,38,Salaried,99997.3,11827.72,0,720.0,2558832.82,36,255470.67,1,0.0059,0
APP00623,Kaitlin Medina,Murray-Henderson,41,Self-Employed,42619.1,9631.33,1,,2917280.21,60,105173.75,2,0.4228,1
APP00624,Colleen Wright,"Ellison, Vaughn and Mckee",32,Salaried,53707.5,6469.45,0,628.0,1679991.85,48,75720.28,1,0.0504,0
APP00625,Shelley Miller,Gallegos-Hayes,43,Salaried,31720.0,8327.04,0,865.0,578290.43,12,55668.3,1,0.0051,0
APP00626,Michael Miller,"Mason, White and Richards",33,Salaried,47813.45,10267.16,0,673.0,1263150.67,12,51130.76,1,0.0621,0
APP00627,Amy Kelley,"Payne, Long and Morris",34,Salaried,65501.57,8632.67,0,686.0,1076613.63,36,99592.01,1,0.0106,0
APP00628,Laura Hernandez,White PLC,52,Self-Employed,131860.06,56648.78,0,714.0,5290795.9,60,108682.08,2,0.6803,0
APP00629,Joseph Wilson,"Huang, Khan and Davis",28,Salaried,42953.79,6786.41,0,805.0,1160399.85,12,72343.68,2,0.0033,0
APP00630,Kevin Davis,Holt-Meadows,21,Self-Employed,159522.71,47064.55,0,758.0,10394940.44,84,264583.03,1,0.0099,0
APP00631,Rhonda Chavez,Higgins Inc,54,Self-Employed,42575.86,11922.01,0,606.0,1831942.24,12,49232.04,2,0.9202,1
APP00632,Joyce Brown,Wilson Group,63,Self-Employed,42619.52,3142.88,0,752.0,1108197.44,12,48448.88,0,0.0127,0
APP00633,Robert Cummings,"Cox, Mills and Cruz",34,Salaried,131274.46,15132.15,0,620.0,5129709.77,84,108562.03,0,0.0204,0
APP00634,Robert Reese,"Salazar, Moore and Pierce",21,Salaried,60490.74,20460.29,0,738.0,1437239.13,36,42664.16,1,0.0198,0
APP00635,Amber Cooper,Tate LLC,35,Self-Employed,41108.96,5296.5,0,633.0,934150.2,24,87638.6,0,0.0307,0
APP00636,Zachary Michael,"Savage, Huffman and Martin",35,Salaried,62062.61,12878.84,0,671.0,1864322.69,36,58632.12,0,0.0334,0
APP00637,Timothy Johnson,White Ltd,36,Salaried,123860.65,12921.86,1,,2291185.18,84,93326.03,0,0.002,0
APP00638,Randy Cannon,Barnes LLC,27,Self-Employed,152100.68,35282.48,0,712.0,3546813.3,24,402999.04,2,0.0149,0
APP00639,Maria Fisher,"Mack, Griffin and Sims",44,Salaried,51222.06,5474.74,0,703.0,3497586.2,60,55747.27,1,0.0826,0
APP00640,Janet Kane DVM,Roach and Sons,43,Self-Employed,64553.75,17656.32,0,755.0,3357321.87,24,152694.86,3,0.2899,1
APP00641,Michael Stanley,Dean LLC,23,Self-Employed,54854.9,11973.58,0,701.0,3689878.73,60,98858.48,4,0.353,1
APP00642,Martha Bailey,Ellis Group,45,Self-Employed,34094.62,8027.89,1,,934561.4,24,68814.82,2,0.2462,0
APP00643,Joshua Rice,"Aguirre, Franklin and Snyder",59,Salaried,73753.51,22981.64,0,599.0,4677506.88,48,118442.15,2,0.9718,1
APP00644,Courtney Smith,Chapman Group,40,Self-Employed,64489.84,13285.65,0,806.0,2175653.08,24,55071.98,1,0.0064,0
APP00645,Edwin Nunez,Ortiz-Miller,35,Salaried,111168.58,15737.96,0,681.0,2295820.09,60,270400.02,0,0.0052,0
APP00646,Kim Morrow,"Smith, Khan and Ramirez",37,Self-Employed,144363.14,9472.75,0,844.0,8702560.08,48,358831.27,0,0.0003,0
APP00647,Gregory Hill,"Grant, Bryan and Williams",44,Self-Employed,53408.53,14599.67,0,770.0,832051.89,48,63363.2,4,0.1723,0
APP00648,Molly Rodriguez,Brown LLC,21,Self-Employed,43045.42,13434.09,0,674.0,1562168.62,24,87537.82,4,0.5116,0
APP00649,Jennifer Miranda,Thomas Inc,40,Salaried,95299.39,37134.97,0,753.0,5828404.14,84,142537.24,0,0.1446,0
APP00650,Alexis Harris,"Lane, Morrison and Rivera",34,Salaried,50508.65,12808.94,0,527.0,2476494.34,36,122284.25,0,0.7203,1
APP00651,Andrew Harper,Williams Group,56,Salaried,98560.93,8028.58,0,711.0,4246393.57,48,237034.2,1,0.0324,0
APP00652,Amber Yang,Martin LLC,36,Salaried,64761.81,23361.0,0,732.0,2151260.16,48,31980.93,2,0.227,0
APP00653,David Robinson,"Guerrero, Graves and Armstrong",55,Salaried,48889.25,6215.76,0,786.0,806836.41,36,123526.83,0,0.004,0
APP00654,Amy Gordon,"Thompson, Gibson and Riley",27,Salaried,38975.54,5079.04,0,642.0,2785126.83,36,106444.78,1,0.1455,0
APP00655,Robert Dennis,Davis LLC,44,Salaried,141868.93,32597.47,1,,3190124.88,36,295766.85,0,0.0167,0
APP00656,Kyle Chambers,Richardson-Gray,41,Self-Employed,58258.63,6857.73,0,565.0,1591538.88,24,43851.96,1,0.2361,1
APP00657,Eric Thomas,Chang PLC,29,Self-Employed,176549.19,42396.69,0,709.0,4617634.59,60,391241.75,2,0.0202,0
APP00658,Connie Turner,Carter and Sons,40,Salaried,56089.89,7769.53,0,601.0,3728658.71,48,110608.18,1,0.4111,0
APP00659,Travis Hobbs,Neal LLC,50,Self-Employed,84294.82,26639.0,0,770.0,4874036.19,84,95608.42,0,0.0952,0
APP00660,Lori Simmons,Rose-Warren,35,Salaried,195323.68,49888.6,0,738.0,7703524.45,48,461741.13,3,0.0561,0
APP00661,William David DDS,"Clark, Brown and Duncan",21,Salaried,34175.5,2658.1,0,710.0,2369229.92,36,62865.38,0,0.0074,0
APP00662,Emma Butler,"Rice, Miller and Ramsey",38,Salaried,29384.06,8022.99,0,725.0,445668.07,36,66788.7,1,0.0657,0
APP00663,James Webster,"Peck, Andersen and Mitchell",29,Self-Employed,137822.25,21484.64,0,684.0,9043926.5,120,276434.98,2,0.0566,0
APP00664,Samuel Turner,"Abbott, Green and Andrews",35,Self-Employed,33915.66,14010.88,0,688.0,529953.97,12,32865.2,1,0.3699,1
APP00665,Renee Melendez,"Gomez, Anderson and Hart",37,Self-Employed,61107.83,8941.96,0,644.0,2167362.67,24,166373.38,1,0.075,0
APP00666,Tracy Grant,"Daniel, Jimenez and Morton",21,Self-Employed,33177.78,7823.5,0,752.0,505639.02,12,56410.67,0,0.0033,0
APP00667,David Harris,"Hall, Roberts and Lee",22,Self-Employed,61229.28,10559.07,0,626.0,4404720.74,60,100255.69,0,0.0851,1
APP00668,Tammy Boone,Johnson Ltd,43,Salaried,47692.34,4903.55,0,610.0,3188870.7,36,68257.8,1,0.3552,0
APP00669,Nathaniel Lee,Mclaughlin and Sons,33,Salaried,59851.98,9868.69,0,718.0,2818306.48,36,46178.07,0,0.0121,0
APP00670,Michael Morrison,"Duarte, Gutierrez and Cook",21,Salaried,67339.71,17421.6,0,699.0,1688251.9,12,129894.24,0,0.0051,0
APP00671,Chelsea Gill,"Shaffer, Lewis and Davidson",46,Self-Employed,33942.25,5129.1,0,714.0,970974.49,48,49482.57,2,0.0921,1
APP00672,Kristin Mendoza,"Campbell, Tyler and Parker",41,Salaried,52177.93,5359.47,0,696.0,2033509.75,36,140403.18,0,0.0137,0
APP00673,Felicia Krueger,"Pierce, Wang and Wilson",31,Salaried,54096.68,13459.56,0,781.0,1696840.4,36,137967.6,3,0.0379,0
APP00674,Timothy Hayden,Peterson-Ramsey,25,Self-Employed,19494.28,2298.59,0,727.0,258861.32,12,44378.39,1,0.0051,0
APP00675,Zachary Mendoza,"Choi, Collier and Lee",46,Salaried,62529.25,16151.87,0,725.0,3212462.85,24,60238.27,0,0.0934,0
APP00676,Larry Harris,Nielsen-Mendoza,41,Self-Employed,70636.35,16282.56,0,697.0,3447454.56,12,143110.53,2,0.2261,1
APP00677,Kristen Rowe,Robles-Brewer,62,Salaried,63180.13,12384.28,0,751.0,4186229.79,48,31403.48,2,0.3705,0
APP00678,Joseph Howard,Moore-Murray,42,Self-Employed,54374.55,15081.04,0,743.0,2208217.84,36,120176.16,0,0.0484,1
APP00679,Jose Crawford,"Huang, Ford and Olsen",42,Self-Employed,64840.38,23679.07,0,707.0,2119148.05,24,91905.92,1,0.2816,1
APP00680,William Harrison,"Brown, Meyer and Cunningham",36,Salaried,50158.57,11026.87,0,746.0,2141321.25,36,126874.76,1,0.0337,0
APP00681,Suzanne Wood,"Stewart, Herrera and Clark",46,Self-Employed,111521.85,14183.62,0,606.0,2641026.93,12,150838.76,1,0.0967,0
APP00682,Justin Walker,"Rivera, Hendricks and Flynn",44,Salaried,141163.3,43625.03,0,596.0,6992159.87,48,138200.33,0,0.5173,1
APP00683,Dean Donovan,Montes LLC,51,Salaried,61363.53,15921.6,0,677.0,3571478.71,36,159548.18,2,0.6611,1
APP00684,Jennifer Hernandez,Morgan Group,33,Salaried,80736.18,18647.52,0,688.0,1712228.96,12,130448.7,1,0.0303,0
APP00685,James Whitaker,"Ferguson, Martin and Obrien",34,Self-Employed,50523.43,2476.98,0,777.0,1571429.88,12,130997.21,0,0.0006,0
APP00686,Mr. Michael Scott PhD,Larson LLC,33,Salaried,76502.0,20099.9,0,697.0,4901334.85,60,184580.08,1,0.1578,0
APP00687,Maria Henry,"Hodge, Mckinney and Nelson",46,Salaried,152992.32,25098.53,0,745.0,6476456.22,120,252259.84,1,0.0134,0
APP00688,Robert Jackson,Crawford and Sons,53,Self-Employed,98154.07,2343.02,0,672.0,4309964.85,60,158982.04,0,0.0146,0
APP00689,Katherine Stark,Hayes-Sampson,33,Salaried,29218.76,325.76,0,718.0,1617097.61,12,54689.41,2,0.019,0
APP00690,Maria Brown,Warren and Sons,34,Salaried,80622.47,9525.99,0,652.0,3762938.45,120,198702.42,0,0.0216,0
APP00691,Ryan Landry,Brooks Inc,41,Salaried,124522.46,3129.4,0,769.0,2014124.22,120,358010.05,0,0.0003,0
APP00692,Pamela Gutierrez,Gentry Group,36,Salaried,60980.6,11948.29,0,608.0,3673331.15,60,72652.81,0,0.2505,0
APP00693,Crystal Mann,"Johnson, Webb and Porter",48,Self-Employed,138023.11,6376.19,0,749.0,9298639.0,36,316400.59,1,0.0088,0
APP00694,Jonathan Brooks,Peterson Group,21,Salaried,40317.32,5972.49,0,625.0,612687.58,36,45298.88,1,0.0168,0
APP00695,Mary Jensen,"Russo, Collins and Murphy",30,Salaried,31991.6,4197.84,0,707.0,616637.53,84,60603.89,0,0.0053,0
APP00696,Mr. Aaron Arnold,Short PLC,30,Self-Employed,62644.38,6084.39,0,759.0,3390220.63,60,149719.13,2,0.009,0
APP00697,Joseph Hill,"Haney, Harris and Johnson",21,Salaried,24951.12,3298.33,0,729.0,1204351.48,36,63293.14,1,0.0076,0
APP00698,Alicia Li,Reeves-Boyd,28,Self-Employed,46713.29,6084.52,0,587.0,1632677.01,36,70825.25,3,0.3527,1
APP00699,Renee Browning,Collins Inc,29,Salaried,109918.69,32297.4,0,636.0,4875434.48,120,133564.96,2,0.3335,0
APP00700,Brent Hernandez,"Charles, Wiggins and Cook",36,Self-Employed,16088.9,6333.6,1,,872023.63,12,14648.87,1,0.7433,0
APP00701,Joseph Ochoa,Garcia Ltd,49,Self-Employed,28073.58,9016.17,0,540.0,1186630.65,12,19642.85,4,0.9965,1
APP00702,James Watson,"Edwards, Lane and Collins",36,Self-Employed,29741.44,2112.72,0,716.0,607061.39,48,40511.76,2,0.014,0
APP00703,Karl Branch,Flores and Sons,28,Salaried,59067.72,16495.77,0,727.0,1025779.58,12,136194.33,1,0.0195,0
APP00704,Michael Abbott,Hill-Flores,37,Salaried,57851.07,18318.08,0,714.0,2217519.82,36,75327.74,1,0.1534,0
APP00705,Shannon Malone,Lambert-Nelson,48,Self-Employed,183070.66,6690.69,0,781.0,12334035.29,48,232426.7,0,0.0017,0
APP00706,James Tran,Hill Inc,28,Salaried,93376.09,11308.0,1,,4245507.18,36,205956.6,1,0.0089,0
APP00707,Adam Jackson,"Castro, Garcia and Daniels",29,Salaried,76979.16,20284.6,0,679.0,2578278.62,12,69440.9,1,0.0631,0
APP00708,Mr. Richard Knight PhD,"Flores, Thomas and Bush",44,Salaried,78985.23,8528.13,0,669.0,5254284.53,60,85235.7,0,0.0554,0
APP00709,Joseph Williams,Andrews-Jackson,36,Self-Employed,80658.54,25033.72,1,,2848692.63,36,193506.81,2,0.2015,1
APP00710,Sean Clay,Austin-Morgan,44,Self-Employed,36782.76,8425.27,1,,1565062.07,24,22928.53,1,0.1894,0
APP00711,Anthony Jones,Williams-Johnson,38,Salaried,101515.69,24521.14,0,663.0,1927778.97,24,137147.46,0,0.0322,0
APP00712,Stephanie Elliott,"Williams, Reyes and Miller",45,Self-Employed,31220.56,10735.5,0,674.0,1755970.73,60,50202.99,2,0.8674,1
APP00713,Timothy Edwards,White-Carlson,28,Salaried,88508.46,26251.79,0,683.0,4781065.82,60,81085.39,1,0.1334,0
APP00714,Laurie Goodwin,"Soto, Vaughn and Griffin",38,Salaried,117711.05,8095.15,0,900.0,7022010.2,120,136683.87,0,0.0001,0
APP00715,Jennifer Jones,Edwards-Roth,36,Salaried,74081.3,8298.93,0,652.0,2334411.22,36,73751.05,0,0.015,0
APP00716,David Davenport,"Chang, Lamb and Miller",26,Salaried,54617.7,11203.89,0,712.0,2084385.76,12,66806.7,0,0.0106,0
APP00717,Steven Rivera,Bradley-Davis,22,Salaried,66843.98,7059.01,0,649.0,1477285.57,36,173878.29,0,0.0042,0
APP00718,Brenda Hinton,"Mcdonald, Bryant and Cohen",45,Self-Employed,9174.66,2090.37,0,663.0,641035.86,48,12836.18,2,0.9036,1
APP00719,Kathryn Mccann,"Miranda, Ruiz and Meza",34,Self-Employed,73828.88,16773.48,0,665.0,1267246.16,12,101080.13,2,0.0922,0
APP00720,Jeffrey Roberson,Callahan PLC,28,Salaried,57752.65,4076.17,0,790.0,2941966.05,48,81702.74,0,0.0007,0
APP00721,Randy Friedman,Durham-Myers,37,Salaried,66663.79,13743.56,0,692.0,3620873.28,60,174012.04,0,0.0531,0
APP00722,Raymond Johnson,"Stark, Rivera and Valencia",49,Salaried,103930.93,10086.8,0,724.0,2230793.07,24,78442.4,0,0.004,0
APP00723,Willie Henry,Chavez-Johnson,21,Self-Employed,47450.39,6074.89,0,690.0,1609488.42,24,119012.86,1,0.0057,0
APP00724,Todd Reynolds,Rodriguez-Mendoza,23,Self-Employed,23183.41,4758.17,0,590.0,338190.2,12,27418.08,3,0.4381,1
APP00725,Mary Miller,Campbell LLC,29,Self-Employed,50722.51,14553.29,0,623.0,2302624.25,12,125614.11,3,0.7089,0
APP00726,Rebecca Marquez,"Andrews, Romero and Sullivan",53,Salaried,77959.3,6107.81,0,715.0,5589392.41,84,96483.25,0,0.0363,0
APP00727,Christian Dawson,"Robles, Nguyen and Banks",41,Salaried,75295.3,21588.63,0,696.0,2845642.59,36,45614.19,1,0.1545,0
APP00728,Nancy Stewart,Patel-Morales,46,Salaried,81341.04,18214.34,0,735.0,5807790.06,84,130028.52,1,0.1423,0
APP00729,Aaron Parker,Allen-Sanchez,27,Salaried,95700.83,19746.76,0,675.0,1873202.59,36,91806.53,2,0.0297,0
APP00730,Derrick Anderson,Dickson Group,27,Salaried,36774.16,5260.32,0,698.0,1307220.53,120,81347.2,1,0.0181,0
APP00731,Jerry Peters,Peterson Ltd,42,Salaried,78275.53,16491.61,0,585.0,5175413.62,48,150092.2,2,0.8073,1
APP00732,Alexander Gomez,"Reynolds, Baird and Bradley",39,Self-Employed,156646.35,13675.34,1,,10119624.81,48,332001.93,1,0.0158,1
APP00733,Kyle Nguyen,Stephens-Young,43,Salaried,33513.12,4651.41,0,672.0,1052831.19,12,30679.8,1,0.0894,0
APP00734,Edgar Hughes,"Caldwell, Stevenson and Joseph",36,Salaried,73047.87,20980.55,0,707.0,3850838.12,60,142104.32,3,0.4121,0
APP00735,Steven Stein,Wilson-Carlson,41,Self-Employed,43147.41,9474.28,0,766.0,2811899.69,36,49100.9,2,0.1381,0
APP00736,Laura Jackson,Peters-Short,40,Salaried,59815.94,13918.63,0,674.0,3470081.24,48,158394.66,2,0.401,0
APP00737,Charles Turner,Parker Group,46,Self-Employed,36492.67,18272.94,1,,1813998.63,24,63724.06,1,0.9024,1
APP00738,Arthur Hamilton MD,George Ltd,46,Salaried,70069.6,9208.99,1,,1482290.03,12,129360.94,0,0.0106,0
APP00739,Mr. David Wright,"Wise, Gray and Snyder",22,Self-Employed,184157.35,44341.03,0,720.0,3016527.12,60,432147.58,1,0.0032,0
APP00740,Linda Gonzalez,"Brown, Robinson and Taylor",21,Salaried,31135.22,2333.7,0,705.0,1521806.25,48,59135.96,1,0.0055,0
APP00741,Eric Rush,"Berger, Fields and Smith",48,Salaried,44677.16,15652.62,0,649.0,1877179.69,24,69348.68,1,0.7682,1
APP00742,Manuel Brock,Guerrero Group,50,Self-Employed,27636.09,4571.97,0,744.0,726337.24,36,27714.99,1,0.0468,0
APP00743,George Ochoa,"Carter, Gilbert and West",28,Salaried,132226.55,25044.18,0,706.0,3909435.03,60,262784.8,3,0.0295,0
APP00744,Valerie Taylor,Maldonado LLC,21,Salaried,44669.03,1634.4,0,724.0,1586877.43,36,62998.02,0,0.0007,0
APP00745,Travis Harris,Hudson-Gentry,39,Salaried,69048.73,11411.88,1,,2881489.95,36,38493.83,3,0.1342,0
APP00746,Vincent Novak,Sellers-Zuniga,47,Salaried,63088.25,4782.76,0,766.0,2234304.44,36,154179.43,0,0.0029,0
APP00747,Michael Henry,"Haas, Cooper and Davis",56,Self-Employed,35494.61,14716.54,0,597.0,1250741.17,12,17716.97,3,0.9932,1
APP00748,Dana Bennett,Carr PLC,43,Salaried,65804.9,10417.63,0,724.0,1246606.01,12,132144.94,1,0.0145,0
APP00749,Jenna Wilson,Abbott-Phelps,34,Salaried,198678.71,19302.07,0,729.0,12702607.73,84,168575.3,1,0.0059,0
APP00750,Leslie Gardner,Wood PLC,29,Salaried,115248.86,18928.67,0,597.0,5595245.1,48,167290.17,1,0.1158,0
APP00751,Krista Benton,Smith PLC,38,Self-Employed,34539.45,3839.26,1,,717250.71,12,86368.45,2,0.0323,0
APP00752,Michael Gonzales,Rodriguez-Campbell,35,Salaried,89064.59,1021.97,0,749.0,3333907.26,24,65179.79,2,0.0023,0
APP00753,Michael Fuentes,Young Ltd,28,Salaried,41804.05,7291.5,0,762.0,1546873.44,24,82722.49,0,0.0037,0
APP00754,Jennifer Porter,"Long, Flores and Reyes",58,Self-Employed,19826.5,1546.47,0,715.0,952410.56,36,38707.6,2,0.2505,1
APP00755,Dana Hopkins,Graham-Clark,56,Salaried,119649.52,21243.83,0,590.0,5806851.85,48,290975.53,1,0.5621,1
APP00756,Rachel Jones,Wells and Sons,49,Self-Employed,154863.14,52323.15,0,776.0,7853625.01,84,119928.9,0,0.0496,0
APP00757,Karen Morales DDS,"Cruz, Middleton and Larsen",29,Salaried,98630.98,27227.31,0,718.0,5313663.36,84,212498.14,1,0.0541,0
APP00758,Melissa Stephens,Roberts Ltd,47,Salaried,61212.26,19309.82,0,615.0,1114139.27,24,83796.32,1,0.5617,1
APP00759,Heather Woodard,Taylor Inc,44,Salaried,68626.46,14012.39,0,672.0,2079061.27,60,96843.0,0,0.0568,0
APP00760,Margaret Miller,"Smith, Griffith and Tucker",42,Self-Employed,111129.43,18918.5,0,708.0,1449224.36,12,142791.79,2,0.0222,0
APP00761,Mary Kelly,Proctor-Taylor,50,Salaried,90193.75,5150.27,0,737.0,3542674.37,48,128267.99,3,0.0333,0
APP00762,Amanda Terrell,May Group,44,Salaried,61966.28,14385.44,0,626.0,2340206.36,12,98586.88,4,0.827,1
APP00763,Jennifer Goodwin,English-Dominguez,45,Salaried,36097.93,12093.87,0,689.0,2023636.17,12,23049.1,4,0.9383,1
APP00764,Jessica Smith,Hanson-Gibson,44,Salaried,77864.57,14892.25,0,599.0,1715124.19,12,110040.42,1,0.2347,0
APP00765,Jorge Stone,Arnold-Cole,41,Salaried,116192.91,54977.01,0,541.0,5796825.41,36,188936.21,5,0.9986,1
APP00766,Laura Griffin,Perez-Coleman,21,Salaried,32085.96,6192.26,1,,975466.09,48,50601.19,1,0.0176,0
APP00767,Raymond Chapman,Lane Ltd,39,Salaried,93110.95,28947.33,0,635.0,3250967.79,36,71919.59,1,0.3583,0
APP00768,Haley Johnson,Joseph LLC,32,Salaried,74384.53,9720.31,1,,4102843.46,120,97864.55,1,0.0232,0
APP00769,Jason Nixon,House-Johnston,25,Salaried,81709.38,10787.07,0,854.0,1331281.37,24,122670.41,0,0.0001,0
APP00770,Todd Thomas,Good PLC,55,Salaried,111963.83,12912.13,0,717.0,3646323.13,60,229182.61,2,0.046,0
APP00771,Jesse Clark,Bush-Wilson,55,Salaried,55327.91,5850.22,0,681.0,1963000.85,24,144208.11,1,0.0889,0
APP00772,Mr. Jeffrey Horton,Nixon-Miller,52,Salaried,36530.78,11988.64,0,687.0,2007182.19,36,57284.53,0,0.589,1
APP00773,Eric Patrick,"Simon, Terrell and Terrell",41,Salaried,56239.18,3148.4,0,770.0,1347123.22,24,119766.62,0,0.0009,0
APP00774,Samuel Wong,Marshall-Miller,52,Salaried,112831.35,10447.1,0,627.0,7767849.3,120,74569.41,1,0.2474,0
APP00775,Carly Riggs,"Davis, Kennedy and Harmon",38,Salaried,54085.55,23078.26,0,577.0,3886896.64,120,122796.09,5,0.9985,1
APP00776,Christopher Moore,"Miller, Schultz and Yates",40,Salaried,51716.27,14979.16,0,793.0,3161653.84,24,56964.94,0,0.037,0
APP00777,Tina Hall,Austin-Berger,27,Salaried,26414.24,3911.92,0,665.0,791971.53,36,33892.56,0,0.0215,0
APP00778,Cody Davidson,"Osborne, Harrison and Hunt",42,Self-Employed,224239.11,48186.11,0,643.0,11622761.63,60,211575.79,2,0.2341,0
APP00779,Allen Mendez,Berry-Rivera,39,Salaried,101283.27,16235.62,0,697.0,1720689.48,24,66303.54,2,0.0231,0
APP00780,Kevin Price,Yu-Yates,25,Self-Employed,90850.85,26768.45,0,708.0,5839597.89,36,191738.95,1,0.0933,0
APP00781,Christine Goodwin,Jackson-Neal,37,Salaried,105416.69,11159.11,0,697.0,4528655.99,60,109943.17,0,0.0068,0
APP00782,Amy Garcia,"Curry, Acosta and Elliott",37,Self-Employed,92835.6,8630.94,0,711.0,2096817.46,60,106818.96,2,0.0091,0
APP00783,Chelsea Nguyen,Soto PLC,56,Salaried,67750.98,9311.94,0,751.0,2143979.34,36,60223.6,1,0.0254,0
APP00784,Dennis Huffman,Berry Ltd,47,Salaried,70252.3,22511.62,0,805.0,4218268.86,60,173285.28,1,0.0965,0
APP00785,Margaret Harper,Lamb-Weber,38,Salaried,56943.8,3575.11,0,718.0,3656566.66,36,135275.48,1,0.0195,0
APP00786,Laurie Bailey,Washington-Martinez,40,Self-Employed,406303.43,116311.2,0,690.0,17545321.18,120,983430.28,1,0.0518,0
APP00787,Lisa Cervantes,York LLC,38,Salaried,88644.07,15258.25,0,801.0,3618334.94,36,215038.66,1,0.0041,0
APP00788,Elizabeth Mendez,Anderson-Campbell,36,Salaried,54683.6,6335.39,0,700.0,3119375.86,24,142479.7,0,0.0187,0
APP00789,Cesar Wilson,Smith-Rodriguez,27,Salaried,73920.07,24353.33,0,591.0,4551360.78,48,104814.69,2,0.8181,1
APP00790,Clayton Steele,Kent Ltd,36,Self-Employed,30185.32,2719.82,0,736.0,1747452.4,48,26702.52,1,0.0232,0
APP00791,Jennifer Taylor,Hopkins LLC,31,Salaried,124477.27,36187.2,0,741.0,4364880.59,84,140128.66,2,0.0388,0
APP00792,Cody Reid,Green Ltd,25,Salaried,43298.63,11912.5,0,715.0,2187253.93,12,45973.28,1,0.0797,0
APP00793,Maria Cooke,Washington PLC,43,Salaried,91652.16,16375.17,0,717.0,5814559.35,36,191370.47,0,0.0377,0
APP00794,Katherine Taylor,Cooper Inc,42,Self-Employed,138662.65,65612.39,0,562.0,2926563.72,60,59722.28,2,0.9519,1
