Applicant_ID,Full_Name,Employer_Name,Age,Employment_Type,Monthly_Net_Income,Gross_Income,Total_Deductions,Total_Existing_EMIs,Is_First_Loan,CIBIL_Score,Requested_Loan_Amount,Requested_Tenure_Months,Average_Monthly_Bank_Balance,Number_of_Bounced_Transactions_Last_6M,Cash_Flow_Month_1,Cash_Flow_Month_2,Cash_Flow_Month_3,Cash_Flow_Month_4,Cash_Flow_Month_5,Cash_Flow_Month_6
APP07239,Darrell Wong,"Williams, Nguyen and Shah",56,Self-Employed,321271.49,383230.33,61958.84,36725.34,0,788.0,391306.24,24,422843.67,1,445341.43,436342.32,427343.22,418344.11,409345.01,400345.9
APP07240,Anthony Morales,Norman and Sons,35,Self-Employed,41354.35,46058.33,4703.98,6549.47,1,,567647.82,84,97166.34,0,98343.47,97872.62,97401.77,96930.91,96460.06,95989.21
APP07241,Ashley Burton MD,"Dalton, Butler and Reyes",49,Salaried,47802.06,58030.96,10228.9,13182.03,0,605.0,315430.73,120,62481.81,1,68578.55,66139.86,63701.16,61262.46,58823.76,56385.07
APP07242,Kimberly Jones,Smith PLC,29,Self-Employed,182898.19,210205.89,27307.7,39207.39,0,611.0,289497.87,36,167380.44,3,183507.36,177056.59,170605.82,164155.05,157704.29,151253.52
APP07243,Mark Johns,"Hanson, Bryant and Norris",42,Self-Employed,119136.1,138174.9,19038.8,25454.54,0,666.0,6458301.44,120,73887.89,0,66588.9,69508.49,72428.09,75347.69,78267.29,81186.89
APP07244,Jeremy Brown,"Ramirez, Rodriguez and Maxwell",21,Self-Employed,107589.72,120433.11,12843.39,24234.18,0,761.0,4520196.66,36,86054.33,1,83524.86,84536.65,85548.44,86560.23,87572.02,88583.8
APP07245,Crystal Beltran,Brooks PLC,27,Salaried,65473.99,79058.16,13584.17,7454.09,0,595.0,1916189.73,120,118397.54,1,110935.83,113920.51,116905.2,119889.88,122874.57,125859.26
APP07246,Lori Howard,Young LLC,43,Self-Employed,25381.26,30448.74,5067.48,2156.05,1,,59357.62,60,19790.39,2,21433.69,20776.37,20119.05,19461.73,18804.42,18147.1
APP07247,Deborah Cherry,"Le, Wright and Martinez",25,Salaried,60562.81,72354.37,11791.56,15040.86,1,,158308.73,24,77883.14,1,81238.64,79896.44,78554.24,77212.04,75869.85,74527.65
APP07248,Elaine Herman,Austin-Pham,42,Salaried,36598.62,43104.38,6505.76,6634.86,0,634.0,374419.6,120,53953.78,1,54377.58,54208.06,54038.54,53869.02,53699.5,53529.98
APP07249,Sabrina Henderson DVM,Fischer and Sons,47,Salaried,84337.37,100346.36,16008.99,8194.99,0,834.0,2184657.95,48,64132.95,0,61152.94,62344.95,63536.95,64728.95,65920.95,67112.96
APP07250,Robin Jones,Guzman-Simmons,33,Self-Employed,93216.01,107250.75,14034.74,19222.65,0,632.0,228837.62,12,146214.01,0,154205.98,151009.19,147812.4,144615.61,141418.82,138222.03
APP07251,Chad Flores,Boyd-Harris,28,Business Owner,179170.76,206466.5,27295.74,6084.59,0,793.0,2399695.95,36,417562.81,0,427479.44,423512.79,419546.14,415579.49,411612.84,407646.19
APP07252,Jonathan Stanley,Hale PLC,33,Salaried,62257.12,82326.46,20069.33,7201.67,0,805.0,851495.83,48,130746.06,0,126916.26,128448.18,129980.1,131512.02,133043.94,134575.86
APP07253,Heather Duffy,"Watts, Weaver and Guerrero",28,Salaried,85099.3,103768.11,18668.81,17726.82,0,570.0,2269140.34,60,60273.33,2,64117.95,62580.1,61042.26,59504.41,57966.57,56428.72
APP07254,Michael Moore,"Henry, Rogers and Levine",37,Salaried,45409.17,55503.11,10093.94,10519.58,0,616.0,482797.08,36,59706.72,2,63188.04,61795.51,60402.99,59010.46,57617.94,56225.41
APP07255,Maureen Bates,"Dalton, Pacheco and Dennis",39,Salaried,107913.96,139774.15,31860.19,4900.96,0,818.0,315124.43,84,108748.69,0,103045.05,105326.51,107607.97,109889.42,112170.88,114452.33
APP07256,Jordan Nixon,"Vaughn, Merritt and Nunez",35,Self-Employed,97013.28,111004.94,13991.65,18710.8,1,,5048029.56,240,49068.11,2,52233.31,50967.23,49701.15,48435.07,47168.98,45902.9
APP07257,Christine Johnson,"Blake, Nguyen and Washington",55,Self-Employed,39263.54,43792.31,4528.77,18983.79,1,,875887.59,36,70917.95,5,83517.51,78477.69,73437.86,68398.04,63358.21,58318.39
APP07258,Ann Hansen,"Turner, Powers and Pena",31,Self-Employed,83349.18,93448.69,10099.51,15882.46,0,720.0,47152.99,12,193648.4,0,198458.06,196534.2,194610.34,192686.47,190762.61,188838.74
APP07259,Mary Day,Williams Inc,52,Self-Employed,147419.4,168024.52,20605.12,43677.65,0,701.0,8521543.99,120,147618.79,3,152019.81,150259.4,148498.99,146738.58,144978.17,143217.76
APP07260,Cristina Thompson MD,"Burnett, Harmon and Bush",28,Salaried,62964.38,81992.13,19027.75,15050.38,0,636.0,436961.69,48,61434.41,0,61481.5,61462.67,61443.83,61425.0,61406.16,61387.32
APP07261,Nancy Jones,Hall and Sons,39,Salaried,48241.49,59054.39,10812.9,2362.85,1,,110938.62,60,60089.26,1,58642.94,59221.47,59800.0,60378.53,60957.05,61535.58
APP07262,Patrick Medina,Morales and Sons,50,Salaried,81922.77,104730.67,22807.89,34918.02,0,670.0,1227226.06,60,138718.19,0,142385.2,140918.4,139451.59,137984.79,136517.99,135051.19
APP07263,Rebecca Johnson,Hanson-Wilson,49,Business Owner,142939.88,171781.62,28841.74,17873.85,0,683.0,1025262.81,36,390407.14,2,402270.69,397525.27,392779.85,388034.43,383289.01,378543.58
APP07264,Daniel Carter,White-Baker,34,Self-Employed,33420.04,39007.69,5587.66,11878.06,0,549.0,987233.65,120,55595.74,4,63127.33,60114.7,57102.06,54089.42,51076.79,48064.15
APP07265,John Scott,Mullins-Miller,44,Salaried,47006.57,61003.15,13996.58,14480.57,0,605.0,933216.48,120,118789.08,0,110399.04,113755.05,117111.07,120467.09,123823.11,127179.13
APP07266,Bryan Paul,Patel-Griffith,42,Salaried,91459.83,116928.75,25468.92,17042.41,0,693.0,1321995.92,120,120680.82,1,120977.01,120858.54,120740.06,120621.58,120503.1,120384.63
APP07267,Kimberly Santos,"Brewer, Hamilton and Wright",33,Salaried,94004.32,130160.12,36155.8,23487.9,0,750.0,3919296.59,48,59633.75,2,62542.36,61378.92,60215.47,59052.03,57888.58,56725.14
APP07268,Katelyn Yang,Lucero Ltd,44,Business Owner,543524.63,615727.9,72203.26,74853.05,0,721.0,3215382.99,84,1030478.64,1,975572.16,997534.75,1019497.34,1041459.94,1063422.53,1085385.12
APP07269,Lisa Coleman,Estrada-Weaver,57,Salaried,102039.9,130059.88,28019.98,25812.14,1,,1786813.98,60,113577.18,1,120814.41,117919.52,115024.63,112129.74,109234.85,106339.96
APP07270,George Vaughan,Bennett Inc,43,Salaried,42454.18,52991.05,10536.87,12836.64,0,643.0,56427.17,24,86806.56,3,99718.18,94553.53,89388.88,84224.24,79059.59,73894.94
APP07271,Angela Beck,Torres-Garrison,44,Salaried,185235.83,222803.27,37567.43,41865.18,0,694.0,3118252.97,36,214130.88,0,200025.76,205667.81,211309.85,216951.9,222593.95,228235.99
APP07272,Juan Brewer,Rodriguez Ltd,45,Self-Employed,142308.71,168834.39,26525.68,39788.35,1,,586635.08,48,212370.88,1,203055.21,206781.48,210507.74,214234.01,217960.28,221686.54
APP07273,Stephanie Garcia,"Wolf, Oliver and Morgan",23,Self-Employed,12652.97,14168.32,1515.35,2440.83,1,,1065187.03,120,17740.4,3,18377.81,18122.84,17867.88,17612.91,17357.95,17102.98
APP07274,Elizabeth Hill,Harper-Kline,43,Salaried,46011.05,61021.6,15010.55,5242.52,0,669.0,476335.02,48,102794.29,0,96589.02,99071.13,101553.24,104035.34,106517.45,108999.56
APP07275,Michael Brown,"Hernandez, Mckinney and Nguyen",28,Self-Employed,39164.76,44012.54,4847.78,15777.08,0,598.0,279022.55,60,84601.18,3,97917.63,92591.05,87264.47,81937.89,76611.32,71284.74
APP07276,Ruth Harris,"Rogers, Alvarez and Hall",32,Salaried,93428.69,129361.17,35932.48,6224.34,0,669.0,1818992.58,120,82144.1,0,70313.18,75045.55,79777.92,84510.29,89242.66,93975.03
APP07277,Mr. Alexander Davies,"Price, Torres and Wilson",60,Self-Employed,12998.82,14354.37,1355.55,2926.01,0,620.0,249655.46,120,34457.65,3,38803.13,37064.94,35326.75,33588.56,31850.37,30112.18
APP07278,Michelle Martinez,Davis Group,35,Salaried,63076.8,83689.09,20612.3,2899.0,0,830.0,841601.22,36,130719.25,0,118120.4,123159.94,128199.48,133239.01,138278.55,143318.09
APP07279,Matthew Shea,Johnson-Duran,31,Salaried,89888.24,115617.56,25729.32,47886.36,0,547.0,153693.15,24,162728.58,5,207864.02,189809.85,171755.67,153701.49,135647.31,117593.13
APP07280,Patricia Johnson,Graves PLC,50,Salaried,21124.56,28110.08,6985.52,309.41,1,,358553.38,120,18261.63,0,14637.92,16087.41,17536.89,18986.37,20435.85,21885.33
APP07281,Vernon Walters,"Brown, Wilson and Rodriguez",29,Self-Employed,94451.13,106876.29,12425.16,6780.88,1,,1157986.05,36,112281.06,3,123030.58,118730.77,114430.97,110131.16,105831.35,101531.55
APP07282,Nicole Andrews,Wright-Martin,34,Salaried,97086.65,132316.18,35229.53,4597.09,0,785.0,985630.88,60,282786.63,1,270281.22,275283.38,280285.55,285287.71,290289.87,295292.04
APP07283,Janice Fuentes,Monroe-Young,50,Salaried,51665.66,64724.76,13059.11,16581.8,0,636.0,642127.46,24,68271.7,2,79628.67,75085.88,70543.1,66000.31,61457.52,56914.74
APP07284,Steven Perry,Reed-Baker,38,Salaried,41078.69,54147.47,13068.78,4981.48,0,787.0,990987.76,48,32090.86,1,26924.52,28991.06,31057.59,33124.13,35190.66,37257.2
APP07285,Bryce Francis,"Morrow, Edwards and Wade",22,Salaried,37871.15,48525.09,10653.93,3201.44,1,,837996.81,36,45409.05,2,42303.59,43545.77,44787.96,46030.14,47272.33,48514.51
APP07286,Jennifer Cisneros MD,"Garrett, Mason and May",43,Self-Employed,10244.42,11517.17,1272.75,459.92,0,779.0,184005.82,24,28828.25,0,25405.9,26774.84,28143.78,29512.72,30881.66,32250.6
APP07287,Nicole Herman MD,Mason-Beck,34,Salaried,56752.17,76388.8,19636.63,11310.24,0,711.0,783725.02,84,48545.67,0,48766.93,48678.43,48589.92,48501.42,48412.92,48324.42
APP07288,Tammy Taylor,Brown-Cole,53,Salaried,83479.85,108969.35,25489.51,34094.77,0,680.0,5783126.49,84,138378.22,2,141658.77,140346.55,139034.33,137722.11,136409.89,135097.67
APP07289,Bethany Frazier,Reed and Sons,32,Self-Employed,24809.05,28053.92,3244.88,4665.46,0,753.0,74047.07,12,47386.55,0,48147.43,47843.08,47538.73,47234.38,46930.03,46625.68
APP07290,Debra Chapman,Riley-Leach,49,Salaried,117121.19,146787.32,29666.13,38648.36,0,691.0,3241281.54,84,145118.15,0,135238.27,139190.22,143142.17,147094.13,151046.08,154998.03
APP07291,Steven Clark,Stafford and Sons,56,Business Owner,97516.65,107324.33,9807.68,4424.79,0,725.0,885719.73,84,194180.06,3,222312.49,211059.52,199806.55,188553.58,177300.61,166047.63
APP07292,Jay Walker,Richardson-Reeves,29,Salaried,69246.31,84342.87,15096.56,10326.44,0,710.0,1629324.46,84,113045.01,4,128417.36,122268.42,116119.48,109970.54,103821.6,97672.66
APP07293,Hunter Yang,"Moses, Harris and Villegas",36,Business Owner,56578.61,66844.77,10266.16,19486.06,0,536.0,185716.19,24,136491.57,4,165977.2,154182.95,142388.69,130594.44,118800.18,107005.93
APP07294,Sean Mendez,Jensen-Williams,42,Business Owner,160743.72,192135.33,31391.61,54128.6,0,627.0,3932512.16,48,322260.6,1,328001.88,325705.37,323408.86,321112.35,318815.83,316519.32
APP07295,Mark Hill,Franklin Inc,29,Salaried,110102.77,142908.73,32805.96,25856.18,0,750.0,4453729.74,48,253811.14,1,284227.41,272060.9,259894.4,247727.89,235561.38,223394.87
APP07296,Donald Johnson,Blanchard Group,41,Salaried,59520.1,71561.08,12040.98,15659.98,1,,188977.66,12,34583.7,0,32021.75,33046.53,34071.31,35096.09,36120.87,37145.65
APP07297,David Garrison,"Nguyen, Austin and Davis",36,Self-Employed,104343.27,122155.57,17812.3,12250.11,0,660.0,718239.2,60,150417.74,0,135732.0,141606.3,147480.59,153354.88,159229.17,165103.47
APP07298,Eric Foster,"Miles, Lopez and Mata",36,Self-Employed,105149.49,120890.57,15741.07,14059.56,0,803.0,477564.67,12,182020.69,1,180990.42,181402.53,181814.64,182226.74,182638.85,183050.96
APP07299,Stephen Taylor,Miller Group,38,Salaried,83305.16,103707.84,20402.68,35832.41,0,628.0,326748.94,60,110546.24,2,117013.15,114426.38,111839.62,109252.85,106666.09,104079.32
APP07300,Robin Rodriguez,"Chung, Jackson and Lloyd",39,Salaried,148565.28,191371.47,42806.19,25808.95,0,716.0,5139713.99,240,211427.75,1,198900.11,203911.16,208922.22,213933.27,218944.33,223955.39
APP07301,John Anderson,Smith-Sexton,40,Salaried,50966.65,63965.46,12998.81,10783.93,0,663.0,100147.51,24,130778.49,5,155178.77,145418.66,135658.54,125898.43,116138.32,106378.2
APP07302,Keith Casey,"Young, Williams and Reed",32,Self-Employed,43365.33,48627.31,5261.98,7843.75,0,716.0,207426.35,36,87080.62,2,91268.57,89593.39,87918.21,86243.03,84567.84,82892.66
APP07303,Tanner James,Elliott-Andrews,32,Self-Employed,33813.92,38066.67,4252.75,813.48,1,,803165.65,240,80340.92,1,78591.52,79291.28,79991.04,80690.8,81390.56,82090.32
APP07304,Frances Aguilar,Rios Group,37,Salaried,94509.87,113218.37,18708.5,19508.22,0,648.0,101388.39,24,157211.2,3,174957.53,167859.0,160760.47,153661.94,146563.4,139464.87
APP07305,Clayton Jennings,Smith-Wilson,38,Salaried,61059.57,77968.96,16909.39,5037.65,1,,140558.71,36,118783.0,0,110037.63,113535.78,117033.93,120532.08,124030.23,127528.37
APP07306,Stanley Cain,West-Brown,34,Self-Employed,36713.51,41285.09,4571.58,10034.29,0,550.0,128504.86,48,87603.8,5,95163.87,92139.84,89115.82,86091.79,83067.77,80043.74
APP07307,Andrew Robinson,Alexander Group,41,Business Owner,347382.69,404046.23,56663.54,85531.09,0,652.0,8553975.84,48,803635.05,1,804085.59,803905.37,803725.16,803544.94,803364.72,803184.5
APP07308,Rebecca Olsen,Garcia-Ballard,21,Salaried,124164.93,154810.38,30645.44,4345.42,0,656.0,3468018.58,84,111594.66,1,109356.38,110251.7,111147.01,112042.32,112937.63,113832.94
APP07309,William Paul,Jacobs-Gallegos,31,Salaried,54553.58,72866.65,18313.07,11714.77,0,702.0,1181383.04,36,102549.0,0,90375.78,95245.07,100114.36,104983.65,109852.94,114722.23
APP07310,Arthur Bowen,Fernandez LLC,35,Salaried,35967.65,44695.04,8727.39,5322.65,0,638.0,123320.8,24,73729.47,2,73073.39,73335.82,73598.26,73860.69,74123.12,74385.55
APP07311,Timothy Schmitt,Ramsey LLC,29,Self-Employed,206399.56,246332.44,39932.88,64916.34,0,760.0,3670484.59,36,101885.59,1,107586.47,105306.12,103025.77,100745.42,98465.06,96184.71
APP07312,Tammy Scott,"Nelson, Vaughn and Marquez",54,Salaried,93467.68,120088.71,26621.03,26986.91,0,723.0,572979.29,24,160791.86,5,176888.87,170450.07,164011.27,157572.46,151133.66,144694.86
APP07313,Karen White,Wheeler Inc,38,Salaried,83412.14,107680.85,24268.71,20037.34,0,707.0,2695696.59,60,188445.99,0,190773.92,189842.75,188911.57,187980.4,187049.23,186118.05
APP07314,Crystal Smith,"Diaz, Kirby and Hamilton",40,Self-Employed,69150.3,79475.58,10325.28,4209.6,0,675.0,579782.84,84,73783.64,0,70881.37,72042.28,73203.19,74364.1,75525.01,76685.92
APP07315,David Hall,"Love, Scott and Cunningham",33,Salaried,45272.72,60890.22,15617.5,8911.19,1,,101828.96,48,51054.25,0,52908.97,52167.08,51425.19,50683.3,49941.41,49199.52
APP07316,Isaiah Gray,Scott Group,38,Salaried,57310.87,78046.57,20735.7,11335.23,0,640.0,4842310.07,180,137248.95,2,129539.99,132623.58,135707.16,138790.75,141874.33,144957.91
APP07317,Angela Parks,"Rodriguez, Hernandez and Ewing",26,Salaried,80208.37,99320.99,19112.62,17928.89,0,695.0,656573.24,36,146629.54,2,146160.3,146347.99,146535.69,146723.39,146911.08,147098.78
APP07318,Ronald Hernandez,"Kelley, Dennis and Smith",36,Salaried,55084.69,71314.41,16229.71,5936.12,0,751.0,709332.68,48,151684.33,0,132725.01,140308.74,147892.47,155476.2,163059.93,170643.66
APP07319,Dean Harrington,"Nielsen, Mccoy and Grant",29,Salaried,74851.37,91788.04,16936.67,2997.4,0,665.0,1198489.62,24,205245.05,1,195102.26,199159.37,203216.49,207273.61,211330.72,215387.84
APP07320,Jose Lawrence,Holder-Bush,35,Salaried,66951.47,89628.18,22676.71,19399.44,1,,228957.11,24,33298.62,1,38153.16,36211.34,34269.52,32327.71,30385.89,28444.07
APP07321,Arthur Golden,"Allen, Brown and George",21,Salaried,34183.19,40883.63,6700.44,6339.4,0,814.0,440130.68,12,37071.86,1,33941.66,35193.74,36445.82,37697.9,38949.98,40202.06
APP07322,Adrian Morris,Fuller and Sons,27,Salaried,124339.99,170768.38,46428.39,29656.02,0,711.0,2866585.91,84,106452.09,1,102077.71,103827.47,105577.22,107326.97,109076.72,110826.47
APP07323,Jon Graham,Henry PLC,53,Business Owner,148082.42,167291.25,19208.83,47891.51,0,681.0,897861.9,60,124430.58,3,139507.42,133476.69,127445.95,121415.21,115384.47,109353.74
APP07324,Cory Hale,Marshall Group,46,Business Owner,118379.02,137717.07,19338.05,1286.36,0,778.0,1440384.55,120,272684.11,1,258953.81,264445.93,269938.05,275430.16,280922.28,286414.4
APP07325,Kathryn Brown,Wright Ltd,51,Salaried,97081.08,133608.45,36527.38,22680.88,1,,1588986.72,24,177228.6,0,172567.14,174431.72,176296.31,178160.89,180025.48,181890.07
APP07326,Kimberly Hanna,Murphy PLC,52,Self-Employed,19598.49,21539.01,1940.52,4739.6,1,,239154.63,84,37170.76,1,36654.66,36861.1,37067.54,37273.98,37480.43,37686.87
APP07327,Daniel Miller,"Wilson, Lucas and Moran",45,Salaried,59912.61,72114.22,12201.6,14020.68,0,698.0,4180606.03,48,133499.44,3,140588.94,137753.14,134917.34,132081.54,129245.74,126409.93
APP07328,Austin Perez,"Santos, Martin and Gonzales",33,Self-Employed,20255.51,22704.49,2448.98,2323.46,0,720.0,694643.91,180,15817.73,0,14141.6,14812.05,15482.51,16152.96,16823.41,17493.86
APP07329,Mr. Mark Landry,Garcia-Cox,28,Business Owner,79855.27,88316.83,8461.56,13204.4,0,895.0,434411.39,24,99544.92,1,87326.06,92213.6,97101.15,101988.69,106876.23,111763.78
APP07330,Robert Jones,Gardner Group,49,Self-Employed,86367.83,102238.86,15871.03,20751.7,1,,2856039.22,84,106751.03,0,106751.91,106751.56,106751.21,106750.85,106750.5,106750.15
APP07331,Andrew Powers,"Heath, Collins and Baker",39,Self-Employed,70103.81,81570.6,11466.79,10605.85,0,700.0,866349.46,120,51969.56,0,47308.59,49172.98,51037.36,52901.75,54766.14,56630.53
APP07332,Erica Turner,Graham-Graves,63,Salaried,128528.68,161741.43,33212.75,41494.81,1,,518700.1,36,278949.47,2,318452.8,302651.47,286850.14,271048.8,255247.47,239446.14
APP07333,Jesse Brown,Brown Ltd,34,Salaried,33504.2,40542.3,7038.1,1965.84,1,,261206.5,36,84552.33,0,83478.9,83908.27,84337.64,84767.01,85196.38,85625.75
APP07334,Marissa Smith,Ballard LLC,58,Salaried,52779.56,72922.3,20142.74,6526.8,0,703.0,4191767.31,240,121983.04,0,126441.53,124658.13,122874.74,121091.34,119307.94,117524.55
APP07335,Samantha Douglas,"Wallace, Jenkins and Crawford",36,Salaried,81185.01,101246.23,20061.22,10101.29,0,698.0,1743373.36,60,64545.42,0,58248.15,60767.06,63285.97,65804.88,68323.79,70842.69
APP07336,Robert Jones,Morgan LLC,51,Self-Employed,82701.06,91600.28,8899.23,15965.52,1,,3538959.41,60,95372.86,1,99802.93,98030.9,96258.88,94486.85,92714.82,90942.8
APP07337,Cassidy Paul,Gardner-Salinas,55,Salaried,41839.59,54000.64,12161.04,7326.48,0,724.0,926941.65,60,40895.76,1,40006.96,40362.48,40718.0,41073.52,41429.04,41784.56
APP07338,Andrew Lopez,Carroll-Good,28,Salaried,104127.59,124573.56,20445.97,27355.47,0,677.0,821590.63,12,248888.81,2,249194.01,249071.93,248949.85,248827.76,248705.68,248583.6
APP07339,Tyler Reynolds,Miller-Myers,33,Salaried,129969.21,158040.68,28071.47,13174.8,0,685.0,8546753.25,120,224997.7,1,217093.99,220255.47,223416.96,226578.44,229739.92,232901.4
APP07340,Matthew Dunlap,Berry-Winters,28,Self-Employed,74424.06,84840.29,10416.23,15635.74,0,741.0,4040217.26,36,62097.16,1,63953.61,63211.03,62468.45,61725.87,60983.3,60240.72
APP07341,Alicia Nguyen,Waller Inc,26,Salaried,29981.24,35364.77,5383.53,5369.08,0,724.0,1160997.91,180,27202.31,0,28527.08,27997.17,27467.26,26937.36,26407.45,25877.54
APP07342,Carol Yang,"Padilla, Johnson and Johns",45,Salaried,80374.28,105323.01,24948.73,5724.61,1,,2556205.97,48,90561.38,0,89782.27,90093.91,90405.56,90717.2,91028.85,91340.49
APP07343,Richard Johnson,Cook Ltd,36,Self-Employed,77727.07,91446.91,13719.84,5733.51,0,745.0,129263.77,36,169918.75,0,151895.74,159104.94,166314.15,173523.36,180732.56,187941.77
APP07344,Andrew Edwards,Collins-Duncan,39,Salaried,61807.27,81161.9,19354.63,20037.19,0,578.0,3163457.34,180,94737.88,2,94105.17,94358.25,94611.33,94864.42,95117.5,95370.58
APP07345,Parker Knight,Banks LLC,44,Self-Employed,172688.3,206136.24,33447.94,52960.51,0,701.0,4846213.48,120,367413.19,2,401131.13,387643.95,374156.78,360669.6,347182.42,333695.24
APP07346,William Morales,Clayton Group,21,Salaried,52204.09,63428.09,11224.01,4165.28,1,,80507.46,24,98808.62,3,95987.1,97115.71,98244.31,99372.92,100501.52,101630.13
APP07347,Christine Singh,Sanchez-Berger,51,Salaried,194967.13,268468.71,73501.58,78906.03,0,696.0,25036040.12,240,261139.06,1,233788.09,244728.48,255668.87,266609.26,277549.65,288490.03
APP07348,Chad Taylor,"Bryant, Parsons and Burnett",35,Business Owner,153033.56,168633.42,15599.86,45452.6,1,,900227.74,12,252048.13,0,222157.06,234113.49,246069.92,258026.35,269982.78,281939.21
APP07349,William Hall,Bauer Ltd,43,Salaried,82826.51,103504.41,20677.9,10937.44,0,716.0,827337.32,36,199721.27,2,207527.62,204405.08,201282.54,198160.0,195037.46,191914.92
APP07350,Bianca Ortega,Ellis Group,44,Salaried,111935.13,141133.98,29198.85,13973.05,0,656.0,4447577.85,48,238145.0,3,242026.06,240473.63,238921.21,237368.79,235816.37,234263.94
APP07351,James Pena,Paul-Tucker,52,Salaried,150608.73,188790.74,38182.01,34070.9,0,688.0,247079.45,24,230912.09,2,243336.75,238366.89,233397.03,228427.16,223457.3,218487.43
APP07352,Matthew Austin,"Hernandez, Scott and Evans",37,Business Owner,173069.43,204532.22,31462.78,30721.71,0,736.0,2885154.73,60,388956.03,1,358933.68,370942.62,382951.56,394960.5,406969.44,418978.38
APP07353,Bernard Chang,Coffey and Sons,21,Business Owner,60942.3,71205.33,10263.03,12495.08,0,703.0,140146.06,60,44715.35,0,45774.34,45350.74,44927.14,44503.55,44079.95,43656.35
APP07354,Eric Walker,Monroe LLC,39,Salaried,51903.49,65579.2,13675.71,3037.7,0,778.0,231459.34,12,25410.65,0,21709.67,23190.06,24670.45,26150.85,27631.24,29111.63
APP07355,Darren Thompson,Lawrence-Snyder,40,Salaried,42654.96,55364.01,12709.04,12183.58,0,705.0,79145.34,24,77852.5,2,92677.82,86747.69,80817.56,74887.43,68957.3,63027.18
APP07356,James Dudley,Morse-Reed,28,Salaried,20264.18,23980.97,3716.78,3049.48,0,717.0,394956.89,120,52111.05,2,49724.33,50679.02,51633.71,52588.39,53543.08,54497.77
APP07357,Brooke Quinn,"Jones, Bolton and Ramirez",39,Self-Employed,71736.76,79995.61,8258.86,19397.11,0,657.0,1729947.72,60,66117.21,2,72393.8,69883.16,67372.53,64861.89,62351.26,59840.62
APP07358,Ronnie Jenkins,Flynn Group,34,Salaried,55203.59,67351.97,12148.38,20789.59,0,737.0,3863944.2,120,50030.23,1,53898.83,52351.39,50803.95,49256.52,47709.08,46161.64
APP07359,Cameron Torres,"Hall, Walker and Williams",25,Salaried,50161.32,66255.98,16094.65,17215.99,0,786.0,1481009.43,240,113405.09,0,115413.7,114610.26,113806.81,113003.37,112199.93,111396.48
APP07360,Elizabeth Brock,"Fisher, Hunt and Baxter",45,Salaried,118843.06,154976.05,36132.99,1731.01,0,746.0,990676.34,48,239138.05,0,248067.69,244495.84,240923.98,237352.12,233780.26,230208.4
APP07361,Jessica Smith,"Taylor, Thomas and Wilson",32,Business Owner,68844.25,78916.36,10072.11,19795.67,0,662.0,1033299.47,36,135912.65,1,134886.78,135297.13,135707.47,136117.82,136528.17,136938.51
APP07362,Jose Jordan,Perry-Clark,34,Salaried,154203.94,205013.55,50809.61,53173.23,0,628.0,941106.63,24,219033.45,3,254175.73,240118.82,226061.91,212005.0,197948.08,183891.17
APP07363,Patrick Blair,"Lucas, Howard and Mckee",33,Salaried,50146.7,65887.26,15740.56,7443.57,0,760.0,1047022.43,48,134136.97,1,132179.21,132962.31,133745.42,134528.52,135311.62,136094.72
APP07364,Heather Kim,Miller Ltd,50,Business Owner,39155.17,46039.62,6884.45,11630.89,0,651.0,458905.74,24,68334.0,4,74457.15,72007.89,69558.63,67109.37,64660.11,62210.86
APP07365,Michael Weber,Thompson-Butler,38,Salaried,39194.34,48076.54,8882.2,10950.42,0,678.0,234737.67,12,22939.59,1,24055.42,23609.09,23162.76,22716.43,22270.1,21823.77
APP07366,Dana Stanley,Wagner-Massey,39,Salaried,96697.55,121590.8,24893.25,11445.36,0,688.0,1284593.05,24,60378.37,0,60259.28,60306.91,60354.55,60402.19,60449.82,60497.46
APP07367,Lori Thompson,Martinez Group,34,Salaried,110349.0,135403.49,25054.49,39968.82,0,719.0,908193.84,12,187413.8,0,189110.08,188431.57,187753.06,187074.55,186396.04,185717.53
APP07368,David Sullivan,Lee Ltd,43,Salaried,55982.24,75747.75,19765.51,12379.33,0,738.0,1763964.64,120,70287.62,1,74659.13,72910.52,71161.92,69413.32,67664.71,65916.11
APP07369,Felicia Thompson,Pace-Bryan,51,Salaried,46852.05,56724.07,9872.03,4564.08,0,731.0,1060631.65,120,41718.39,0,40486.69,40979.37,41472.05,41964.73,42457.41,42950.09
APP07370,Tyler Watson,Miller PLC,44,Salaried,147282.35,174610.85,27328.5,7557.18,0,758.0,3661987.75,60,188112.74,0,185222.32,186378.49,187534.65,188690.82,189846.99,191003.16
APP07371,Ryan Adams,Lewis Ltd,45,Salaried,38944.48,53363.67,14419.19,14110.33,0,695.0,360621.72,48,93172.79,2,96519.13,95180.59,93842.06,92503.52,91164.98,89826.44
APP07372,Jeanette Moore,Schneider Inc,44,Salaried,116550.69,143592.05,27041.36,31377.72,0,750.0,225475.59,48,118195.57,1,114057.64,115712.81,117367.98,119023.16,120678.33,122333.5
APP07373,Shelia Dixon,Martin Ltd,24,Self-Employed,35035.19,40256.99,5221.8,9022.76,0,643.0,244887.18,48,78101.3,1,79030.26,78658.68,78287.1,77915.51,77543.93,77172.34
APP07374,Jennifer Evans,Williams Ltd,29,Salaried,73652.26,97360.5,23708.24,15237.17,0,631.0,1808668.51,48,89323.27,3,97356.38,94143.14,90929.9,87716.65,84503.41,81290.16
